user, follower
30587,192291
30587,192233
30587,191020
30587,189056
30587,187022
30587,31926
30587,160850
30587,181560
30587,181489
30587,124149
30587,177755
30587,175332
30587,10150
30587,174959
30587,171287
30587,167262
30587,133130
30587,142329
30587,164789
30587,164743
30587,164092
30587,159707
30587,158428
30587,157726
30587,50588
30587,155209
30587,154385
30587,9916
30587,152379
30587,144846
30587,143023
30587,141692
30587,140307
30587,136829
30587,135379
30587,133435
30587,132500
30587,129725
30587,127923
30587,119146
30587,119103
30587,118254
30587,101283
30587,116296
30587,116270
30587,115941
30587,47922
30587,39734
30587,109301
30587,111123
30587,100796
30587,85585
30587,108188
30587,103548
30587,103542
30587,103519
30587,650
30587,102313
30587,101718
30587,101308
30587,99824
30587,99743
30587,97814
30587,95316
30587,48251
30587,91266
30587,49793
30587,89134
30587,86116
30587,85427
30587,76371
30587,83714
30587,80473
30587,78567
30587,77386
30587,66830
30587,46449
30587,45829
30587,41453
30587,31747
30587,10513
30587,75406
30587,61700
30659,504227
30659,481184
30659,474752
30659,455341
30659,402682
30659,400484
30659,395408
30659,374383
30659,18403
30659,351650
30659,348242
30659,340440
30659,336182
30659,297750
30659,271168
30659,264658
30659,139822
30659,174255
30659,114040
30659,86267
30659,414
30659,65374
30742,576083
30742,355938
30742,566151
30742,563220
30742,402059
30742,134314
30742,341806
30742,554338
30742,554232
30742,553663
30742,550737
30742,42777
30742,544602
30742,544481
30742,544030
30742,385938
30742,541958
30742,541678
30742,541618
30742,538760
30742,533027
30742,158335
30742,60330
30742,521387
30742,520143
30742,455586
30742,398244
30742,509493
30742,144051
30742,507992
30742,505767
30742,505268
30742,504272
30742,502873
30742,491776
30742,447137
30742,280674
30742,317060
30742,464479
30742,470339
30742,30030
30742,51873
30742,215952
30742,462329
30742,462138
30742,459271
30742,92526
30742,333725
30742,452810
30742,126221
30742,448400
30742,445652
30742,443930
30742,442917
30742,97780
30742,442449
30742,442420
30742,442404
30742,442303
30742,309738
30742,92396
30742,435763
30742,211342
30742,432663
30742,9282
30742,27377
30742,112249
30742,421752
30742,416834
30742,285542
30742,93084
30742,434
30742,255667
30742,407443
30742,399381
30742,399051
30742,398183
30742,386637
30742,384773
30742,381786
30742,378635
30742,147807
30742,376293
30742,374594
30742,373966
30742,125160
30742,32598
30742,367836
30742,365787
30742,364082
30742,360670
30742,359855
30742,359594
30742,169191
30742,299709
30742,355591
30742,193515
30742,349247
30742,116278
30742,240568
30742,343573
30742,256350
30742,295150
30742,54116
30742,322172
30742,225415
30742,337281
30742,254923
30742,52301
30742,288609
30742,335918
30742,109492
30742,331348
30742,330528
30742,327448
30742,325852
30742,324683
30742,324636
30742,135774
30742,37011
30742,318991
30742,316161
30742,311932
30742,9229
30742,303332
30742,303264
30742,301976
30742,301891
30742,298729
30742,298036
30742,294356
30742,292738
30742,292638
30742,282990
30742,277746
30742,16196
30742,275278
30742,255759
30742,267429
30742,267000
30742,75451
30742,187688
30742,220274
30742,214281
30742,16766
30742,41487
30742,172695
30742,186498
30742,65190
30742,59445
30742,166298
30742,158955
30742,96024
30742,143060
30742,111976
30742,133186
30742,127337
30742,122120
30742,113751
30742,113035
30742,100055
30742,98046
30742,96914
30742,95287
30742,93179
30742,91473
30742,91108
30742,84839
30742,83149
30742,82452
30742,80396
30742,77454
30742,25250
30742,73418
30742,72709
30742,12467
30742,70629
30742,49108
30742,50125
30742,10459
30742,45385
30742,36178
30742,64734
30742,19583
30742,42365
30742,18639
30742,60136
30742,59918
30742,59538
30742,53428
30742,49411
30742,58086
30742,29939
30742,56246
30742,55857
30742,33793
30742,37218
30742,48858
30742,8613
30742,3410
30742,41655
30772,95499
30772,40458
30772,14348
30928,126221
30928,235909
30928,59445
30928,53217
30936,571393
30936,542740
30936,540770
30936,521475
30936,512983
30936,498938
30936,485503
30936,455586
30936,92526
30936,469241
30936,468876
30936,154045
30936,126221
30936,256350
30936,181423
30936,433724
30936,32598
30936,421298
30936,417600
30936,411181
30936,409026
30936,394070
30936,393541
30936,97780
30936,383116
30936,368890
30936,357597
30936,135774
30936,336728
30936,295150
30936,109492
30936,322076
30936,317279
30936,307121
30936,304280
30936,218485
30936,289944
30936,277541
30936,264774
30936,264579
30936,260090
30936,256515
30936,252616
30936,75451
30936,41917
30936,240551
30936,239662
30936,234961
30936,227457
30936,214144
30936,208775
30936,9242
30936,198614
30936,194738
30936,12434
30936,188760
30936,186640
30936,184935
30936,184386
30936,182261
30936,180084
30936,51343
30936,174477
30936,53947
30936,169230
30936,168428
30936,167713
30936,166468
30936,2068
30936,159994
30936,157838
30936,157649
30936,15232
30936,149409
30936,48736
30936,147123
30936,145779
30936,142240
30936,141921
30936,136195
30936,130510
30936,124374
30936,66696
30936,120341
30936,6604
30936,118146
30936,47922
30936,39734
30936,113389
30936,113123
30936,112922
30936,111943
30936,110709
30936,109785
30936,8435
30936,62
30936,107654
30936,9252
30936,104192
30936,683
30936,92374
30936,96406
30936,62818
30936,58268
30936,36407
30936,69158
30936,18639
30936,5396
30936,42476
30936,90253
30936,90188
30936,89637
30936,79834
30936,85769
30936,75493
30936,3003
30936,77098
30936,65518
30936,75886
30936,74243
30936,50136
30936,41588
30936,55656
30936,58759
30936,69611
30936,68742
30936,67860
30936,67682
30936,67605
30936,64690
30936,48700
30936,46695
30936,44026
30936,40303
30936,37804
30936,37049
30936,24650
30936,28425
30936,15020
30936,10897
30936,9893
30936,8101
30936,6182
30936,4436
30936,3875
31389,554395
31389,402059
31389,499701
31389,455586
31389,126221
31389,109492
31389,433879
31389,292941
31389,365353
31389,36348
31389,90826
31389,314732
31389,255759
31389,75451
31389,226007
31389,214281
31389,177965
31389,173421
31389,160565
31389,152183
31389,131790
31389,127142
31389,122537
31389,47922
31389,103502
31389,100642
31389,99538
31389,73164
31389,96992
31389,92275
31453,574615
31453,143356
31453,557205
31453,744
31453,402059
31453,548007
31453,544122
31453,543977
31453,539877
31453,85443
31453,525989
31453,525407
31453,519943
31453,514620
31453,343964
31453,479309
31453,464479
31453,476240
31453,470326
31453,470308
31453,459266
31453,126221
31453,132099
31453,450455
31453,5780
31453,437021
31453,435763
31453,433254
31453,422922
31453,422117
31453,418785
31453,418159
31453,416502
31453,408279
31453,407068
31453,67245
31453,405102
31453,397341
31453,29161
31453,389396
31453,388291
31453,32598
31453,254753
31453,55962
31453,120575
31453,362714
31453,361538
31453,355584
31453,109492
31453,244941
31453,339735
31453,337843
31453,1914
31453,327685
31453,329970
31453,135774
31453,50229
31453,310210
31453,371
31453,92526
31453,295758
31453,290133
31453,288431
31453,287930
31453,284960
31453,280800
31453,280725
31453,274345
31453,272574
31453,255759
31453,265665
31453,260776
31453,258807
31453,255803
31453,249776
31453,249637
31453,75451
31453,43484
31453,242770
31453,5572
31453,159216
31453,233113
31453,232760
31453,232039
31453,229360
31453,228445
31453,227463
31453,225008
31453,219111
31453,217973
31453,212889
31453,85862
31453,51219
31453,194681
31453,192497
31453,190026
31453,188404
31453,187638
31453,179149
31453,176657
31453,176577
31453,173246
31453,172614
31453,170955
31453,55645
31453,164680
31453,161082
31453,161033
31453,53389
31453,158884
31453,156952
31453,154762
31453,152806
31453,146497
31453,146204
31453,144277
31453,144260
31453,142095
31453,82133
31453,140386
31453,138655
31453,115962
31453,112758
31453,106337
31453,97995
31453,97078
31453,91777
31453,33627
31453,21533
31453,9039
31453,117
31453,11725
31453,8435
31453,94261
31453,73959
31453,222
31453,32970
31453,32017
31453,2249
31453,58586
31453,55575
31453,53428
31453,16347
31453,17463
31453,17215
31453,49411
31453,14155
31453,23732
31453,33424
31453,7722
31453,37218
31453,18639
31453,33793
31453,9754
31453,23367
31453,32831
31622,49078
31622,94631
31622,279547
31622,126221
31622,172720
31622,52825
31622,76359
31622,135774
31622,61789
31622,274345
31622,215333
31622,75451
31622,220204
31622,11725
31622,67297
31622,47922
31622,39734
31622,53217
31622,30986
31622,58586
31622,37218
31622,53428
31622,9861
31622,3660
31622,40084
31622,37874
31710,75451
31710,31453
31710,11725
31747,570620
31747,568403
31747,510182
31747,402059
31747,92526
31747,558797
31747,45198
31747,91540
31747,552876
31747,551299
31747,270556
31747,550688
31747,549292
31747,44986
31747,544864
31747,544475
31747,424876
31747,293844
31747,532369
31747,7576
31747,489196
31747,395235
31747,342492
31747,455169
31747,525407
31747,525347
31747,515550
31747,498791
31747,497733
31747,491968
31747,464479
31747,488581
31747,447137
31747,332239
31747,486000
31747,477496
31747,475989
31747,433879
31747,470683
31747,467316
31747,266904
31747,263796
31747,466418
31747,439555
31747,459147
31747,455586
31747,333725
31747,126221
31747,451109
31747,450873
31747,448615
31747,447919
31747,182666
31747,109904
31747,438076
31747,437672
31747,435596
31747,434898
31747,211342
31747,181767
31747,430484
31747,430469
31747,429269
31747,420855
31747,412400
31747,411177
31747,407237
31747,398129
31747,396178
31747,393204
31747,386425
31747,385659
31747,380874
31747,378871
31747,365628
31747,354432
31747,353673
31747,337635
31747,335664
31747,109492
31747,135774
31747,330008
31747,316680
31747,311175
31747,303818
31747,303061
31747,302010
31747,300720
31747,295496
31747,85925
31747,226946
31747,267343
31747,115941
31747,219541
31747,75451
31747,254726
31747,63177
31747,242347
31747,241909
31747,240793
31747,233301
31747,230024
31747,228629
31747,228555
31747,225254
31747,224654
31747,221480
31747,167385
31747,70921
31747,215873
31747,213956
31747,213244
31747,210909
31747,208810
31747,205449
31747,198779
31747,197899
31747,193970
31747,193924
31747,192362
31747,191145
31747,53435
31747,177892
31747,174947
31747,173275
31747,173259
31747,162559
31747,162191
31747,160529
31747,24120
31747,158529
31747,158296
31747,157147
31747,148715
31747,146929
31747,144988
31747,144247
31747,140580
31747,38301
31747,116879
31747,134084
31747,48277
31747,124966
31747,29122
31747,118700
31747,118826
31747,116995
31747,115235
31747,109226
31747,93911
31747,106482
31747,103527
31747,103519
31747,100532
31747,99576
31747,97841
31747,94261
31747,91234
31747,88338
31747,86039
31747,85539
31747,84105
31747,78416
31747,30587
31747,70698
31747,69637
31747,19195
31747,68313
31747,14155
31747,9009
31747,40289
31747,32944
31747,41588
31747,65056
31747,64965
31747,56528
31747,42365
31747,62610
31747,61826
31747,49411
31747,60488
31747,60136
31747,57328
31747,908
31747,49021
31747,46669
31747,27247
31747,24504
31747,18289
31747,10513
31747,4812
31747,37130
31747,29242
31976,575896
31976,572230
31976,571139
31976,565736
31976,561016
31976,545570
31976,544209
31976,544198
31976,540736
31976,538446
31976,531199
31976,524144
31976,522561
31976,496186
31976,494225
31976,493807
31976,484199
31976,482344
31976,482336
31976,481081
31976,435234
31976,477771
31976,474057
31976,470735
31976,467118
31976,126221
31976,288807
31976,457749
31976,457019
31976,453206
31976,452069
31976,451383
31976,448183
31976,446919
31976,443098
31976,443051
31976,442113
31976,438520
31976,436318
31976,435083
31976,120858
31976,283138
31976,112442
31976,425408
31976,284336
31976,415923
31976,411110
31976,410502
31976,409358
31976,406139
31976,294152
31976,402895
31976,402469
31976,124
31976,383253
31976,400768
31976,398936
31976,397215
31976,393844
31976,387919
31976,382463
31976,380245
31976,377823
31976,361812
31976,18833
31976,358964
31976,110056
31976,355221
31976,352733
31976,351217
31976,346445
31976,343809
31976,311378
31976,334365
31976,100796
31976,334642
31976,334598
31976,329933
31976,328306
31976,327577
31976,321618
31976,320621
31976,311427
31976,124022
31976,311012
31976,310592
31976,310578
31976,307642
31976,81045
31976,296747
31976,294725
31976,291759
31976,291279
31976,283634
31976,280730
31976,58733
31976,91690
31976,277678
31976,273318
31976,270099
31976,263689
31976,263526
31976,261810
31976,259495
31976,59504
31976,252992
31976,252942
31976,75451
31976,250235
31976,250127
31976,243053
31976,95849
31976,230143
31976,117912
31976,1912
31976,218112
31976,217303
31976,217028
31976,213347
31976,211134
31976,208642
31976,203574
31976,194172
31976,192179
31976,170740
31976,188313
31976,187117
31976,185690
31976,137021
31976,181446
31976,181445
31976,180809
31976,178358
31976,175125
31976,173225
31976,168404
31976,166402
31976,165971
31976,160565
31976,152894
31976,1583
31976,148243
31976,145812
31976,142955
31976,141752
31976,137017
31976,131180
31976,5881
31976,130826
31976,129542
31976,45853
31976,119877
31976,118678
31976,125005
31976,124947
31976,124423
31976,122930
31976,13430
31976,120731
31976,115095
31976,107809
31976,6475
31976,26881
31976,96476
31976,94771
31976,92879
31976,91968
31976,91662
31976,86501
31976,86062
31976,37218
31976,15264
31976,84373
31976,81222
31976,80039
31976,79451
31976,31264
31976,58742
31976,32167
31976,47518
31976,70598
31976,25250
31976,67892
31976,58904
31976,58836
31976,58017
31976,55443
31976,53848
31976,52615
31976,45812
31976,42375
31976,26001
31976,4113
31976,1400
31977,255759
31977,119611
31977,75451
32017,572401
32017,570561
32017,569120
32017,565709
32017,112373
32017,565637
32017,564953
32017,563271
32017,563096
32017,557454
32017,89614
32017,552761
32017,551843
32017,551605
32017,548399
32017,458991
32017,539802
32017,536484
32017,149610
32017,277646
32017,530427
32017,527742
32017,525374
32017,105872
32017,519943
32017,481290
32017,521962
32017,518846
32017,517501
32017,517094
32017,515294
32017,447323
32017,370430
32017,501029
32017,303059
32017,492971
32017,492343
32017,51342
32017,200678
32017,159554
32017,480022
32017,478502
32017,151852
32017,476568
32017,126221
32017,235148
32017,468277
32017,464315
32017,62730
32017,463320
32017,462230
32017,247249
32017,461251
32017,92526
32017,457979
32017,455740
32017,75325
32017,452473
32017,210599
32017,51848
32017,448993
32017,435379
32017,434838
32017,211342
32017,431712
32017,430896
32017,430568
32017,425968
32017,422922
32017,420015
32017,417484
32017,416521
32017,416400
32017,412316
32017,205534
32017,410639
32017,409130
32017,408997
32017,407680
32017,400502
32017,6604
32017,396737
32017,396237
32017,73407
32017,151619
32017,391096
32017,391088
32017,390715
32017,388291
32017,382200
32017,380092
32017,300537
32017,84948
32017,372635
32017,364908
32017,364425
32017,364171
32017,360615
32017,354539
32017,347538
32017,346482
32017,163633
32017,321290
32017,244941
32017,242435
32017,331817
32017,231214
32017,64911
32017,326082
32017,325919
32017,319744
32017,317270
32017,271482
32017,135774
32017,65958
32017,298309
32017,109492
32017,84042
32017,293601
32017,35250
32017,280122
32017,288431
32017,287930
32017,284418
32017,236668
32017,97179
32017,278828
32017,133186
32017,274345
32017,219372
32017,275363
32017,39514
32017,255759
32017,268737
32017,266531
32017,54365
32017,263806
32017,263655
32017,260776
32017,258329
32017,186888
32017,77978
32017,91405
32017,75451
32017,245113
32017,243204
32017,242770
32017,238752
32017,233873
32017,228445
32017,81413
32017,227136
32017,36883
32017,225008
32017,221736
32017,220462
32017,115418
32017,214645
32017,215564
32017,214281
32017,25250
32017,210766
32017,210417
32017,163672
32017,206134
32017,205961
32017,205694
32017,204739
32017,198362
32017,197047
32017,189666
32017,194259
32017,194028
32017,192520
32017,191147
32017,188262
32017,188255
